User_Id,Combined_Genre,Score
3344,ambient|doom metal|electronica|experimental|industrial metal,80
4612,,84
5073,death metal,76
3344,,94
5173,goregrind,5
4612,,67
5216,heavy metal,33
3344,viking black metal,98
5173,death metal|goregrind,65
1152,black metal,9
5073,death metal,79
1898,power metal,73
4612,power metal,84
5784,death metal,70
3344,thrash metal,95
5073,folk doom metal|death doom metal,74
2816,grindcore,93
2816,doom metal|hard rock,72
3344,atmospheric black metal,97
2816,black metal,81
5768,avantgarde metal|gothic metal,96
3344,black metal,90
2816,,72
2816,doom metal|post-metal,82
5794,folk metal|folk rock,90
2816,thrash metal|us power metal,86
3344,black metal,84
2816,death metal|grindcore,83
4463,melodic death metal,75
4829,funeral doom metal,45
4829,industrial metal|death metal,62
4829,progressive metal,60
5643,symphonic black metal,83
5643,black metal|crust punk,82
5958,death metal,73
1152,death metal,87
2200,black metal,75
2200,pagan black metal|folk metal,60
2200,avantgarde metal|black metal,70
5216,death metal,65
5216,death metal,67
2200,folk metal,60
5216,hard rock,47
3344,black metal,93
5216,death metal,70
2200,black metal,40
5216,black metal,73
5620,thrash metal,67
2200,black metal,80
5620,new wave of british heavy metal,86
5959,death metal|grindcore,88
2682,black metal,9
2682,death metal,70
2682,black metal,15
2200,black metal,70
2682,,86
2682,black metal,49
2682,melodic power metal|speed metal|thrash metal,87
2682,death metal,7
2682,black metal,70
2682,heavy metal,85
5104,thrash metal,84
2682,death doom metal,60
2200,sludge metal,60
5960,,92
2200,,75
4601,sludge metal,87
1316,progressive stoner metal,64
1316,,91
1316,heavy metal,76
2200,doom metal,60
2200,black metal|accustic,70
5073,death metal,62
2200,progressive death metal|post-metal,80
2682,,16
2682,blackened thrash metal,40
2682,deathgrind,6
4991,progressive metal,83
2682,,55
2988,black metal,65
1152,atmospheric black metal|psychedelic rock,85
5794,folk metal,89
2682,,7
2682,,9
1152,atmospheric black metal|psychedelic rock,55
1152,black metal|accustic,2
2682,pagan black metal|celtic folk metal,87
2200,atmospheric black metal,90
2200,black metal,70
2200,black metal|depressive black metal,10
1152,black metal|accustic,40
5960,experimental folk metal,90
1152,sludge metal,90
2682,,93
1152,ambient drone|doom metal,53
1152,black metal|accustic,40
1331,black metal,64
1331,thrash metal|melodic death metal,90
4829,death metal,50
4829,death metal,22
4829,gothic metal,39
5073,,77
2816,heavy metal|power metal,70
5960,progressive black metal|avantgarde metal,98
5620,heavy metal,87
2200,,35
2200,melodic black metal|industrial metal,55
2200,black metal,60
2200,black metal,75
2200,melodic black metal,80
1152,industrial black metal,73
4016,brutal death metal|technical death metal,83
5721,death metal,75
2200,black metal,60
2856,industrial metal,88
2856,power metal,80
1316,,67
5620,heavy metal,91
1316,heavy metal,80
1575,symphonic gothic metal,50
5620,new wave of british heavy metal,60
5922,gothic metal,91
1212,,18
1316,,72
2682,black metal,9
2682,black metal,0
2682,black metal,9
4119,melodic death metal|progressive power metal,20
2200,avantgarde black metal,60
5711,power metal,100
5267,bay area thrash metal,86
2682,thrash metal,6
2682,power metal|speed metal|thrash metal|heavy metal,55
4612,heavy metal,68
5173,grindcore|death metal,80
5961,black metal,87
2200,,55
4612,,60
5874,,70
5724,black metal,75
5173,grindcore|death metal,95
1316,heavy metal,71
5173,melodic black metal|folk metal,80
5483,power metal,90
5898,thrash metal,19
4612,symphonic metal,62
5173,teutonic thrash metal,80
5794,black metal,55
1316,power metal,86
4612,progressive metal,40
4612,,70
2682,death doom metal,50
2682,progressive metal|symphonic power metal,70
2682,death doom metal,75
2682,,74
4612,,79
5962,blackened death metal,90
2682,thrash metal,59
4612,,79
1316,symphonic power metal,85
2682,thrash metal,30
5073,death metal,89
1316,symphonic power metal,65
1316,symphonic power metal,95
4612,power metal|thrash metal,80
5963,thrash metal,75
2784,blackened sludge metal|doom metal,70
2682,heavy metal,70
4612,power metal,85
5073,,87
4612,heavy metal,63
5964,melodic death metal|technical death metal,100
5073,,95
4829,black metal|death metal,70
4829,black metal,88
4829,,88
4612,heavy metal|alternative metal,83
5073,,90
4612,thrash metal,80
3885,heavy metal|power metal,95
3885,heavy metal|power metal,84
1152,doom metal,93
1152,death metal,75
1152,black metal,89
2200,celtic folk metal,70
4535,black metal,84
2200,black metal,0
2932,black metal|death metal,73
2200,,0
5540,black metal,86
2200,black metal,65
2200,black metal,65
5173,death metal,90
5620,,83
2200,melodic death metal,0
5173,black metal,85
1242,black metal,80
1242,thrash metal,45
5173,black metal,75
2200,,10
2856,power metal,20
2200,sludge metal|doom metal,60
2856,power metal,80
2200,,65
5173,black metal,0
2200,black metal,10
5711,progressive metal,95
1316,heavy metal,86
1316,heavy metal,75
2682,death metal,65
2682,death metal,32
2682,heavy metal,74
1316,power metal,66
1316,progressive metal,82
2682,thrash metal,65
2200,epic folk|black metal,65
2682,death metal,68
2682,,10
2200,,58
5173,death metal,90
2682,death metal,80
5965,brutal deathcore,7
5267,grunge|heavy metal,93
5073,,84
2200,doom metal,60
2682,death metal,80
4612,power metal|thrash metal,80
3722,progressive thrash metal,85
2200,death doom metal,60
2200,alternative metal|gothic metal,75
2682,death metal,35
2682,,20
4612,heavy metal,81
3007,heavy metal|progressive metal|thrash metal,35
2682,,30
2200,atmospheric black metal,65
2682,,27
2682,death metal,20
5173,death metal|thrash metal,90
2682,,25
1212,black metal,83
4612,heavy metal,78
2682,death metal,7
2682,brutal death metal,3
2682,black metal,55
4612,hard rock|neoclassical|instrumental,80
2682,heavy metal|power metal,9
4612,heavy metal,79
5073,thrash metal,67
5073,thrash metal,65
2303,progressive metal,98
1242,black metal|thrash metal,15
1242,technical thrash metal,60
2200,heavy metal,0
2200,black metal|doom metal,20
2200,ambient drone|doom metal,30
2200,,55
2200,doom metal,70
2200,experimental rock,55
2200,black metal|doom metal,0
5073,thrash metal,63
5325,progressive death metal|technical death metal,96
5406,deathcore|symphonic metal,70
5759,thrash metal,100
5966,melodic metalcore,100
4605,black metal,90
5928,brutal death metal,80
4609,black metal,70
5967,stoner metal,90
5768,progressive metal,87
1242,black metal,84
5216,death metal,70
5216,black metal,72
5216,alternative rock,95
2988,black metal,75
2988,death metal|thrash metal,70
5957,power metal,40
1212,,25
4612,heavy metal,78
4970,thrash metal,95
5173,brutal death metal,50
4260,,70
4260,black metal,90
4260,black metal,80
4260,progressive death metal,75
4260,,90
4260,black metal,85
4260,death metal,65
4260,,90
4260,,85
4260,black metal,70
5644,atmospheric black metal|post-rock,100
5794,black metal,79
2990,black metal,70
2303,,40
5968,deathgrind,95
5565,thrash metal,90
1152,doom metal,55
1300,death metal,90
1242,black metal,55
346,death metal,81
5881,heavy metal|us power metal,100
5620,heavy metal|thrash metal,100
1331,black metal,73
1331,brutal deathcore,77
1331,black metal,72
5794,black metal,43
5885,melodic death metal,80
4605,melodic black metal|melodic death metal,80
5969,,90
1331,black metal,87
2856,heavy metal,20
5216,death metal|grindcore,62
5216,thrash metal|heavy metal|speed metal,77
5970,death metal|grindcore,85
5337,industrial metal|electronic,0
5768,black metal,88
5906,heavy metal,89
4605,black metal,100
5698,,90
2988,symphonic power metal,85
2988,death metal,65
2988,death metal,75
2973,teutonic thrash metal,90
1331,,50
5216,progressive thrash metal,83
5407,death doom metal,87
5794,doom metal|folk metal|ambient black metal,79
5812,deathcore,23
1331,black metal,38
3911,heavy metal|us power metal,92
5216,thrash metal,75
5216,thrash metal,80
5216,thrash metal,70
5216,thrash metal,57
2402,black doom metal,100
5643,,85
5643,experimental black metal|noise|drone,72
1152,ambient drone|doom metal,15
5216,death metal,68
5216,extreme power metal,60
5216,,72
5468,progressive death metal,0
5216,thrash metal,52
5216,thrash metal,80
5450,thrash metal,80
1331,grindcore,79
5794,progressive black metal,83
5216,thrash metal,70
5971,symphonic death metal|melodic death metal,20
1331,death metal,51
3674,heavy metal,90
2988,symphonic power metal,75
2988,progressive metal,50
5478,progressive death metal,85
5644,doom metal|stoner metal,85
1331,brutal death metal|gore grindcore,49
1331,avantgarde black metal,93
5267,heavy metal,92
5216,symphonic gothic metal|atmospheric doom metal,83
5216,symphonic gothic metal|atmospheric doom metal,85
5216,symphonic gothic metal|atmospheric doom metal,80
5216,symphonic gothic metal|atmospheric doom metal,73
2988,heavy metal,70
5644,black metal,50
2303,progressive metal,90
5644,viking folk metal,90
2125,,70
3322,black metal,75
3322,black metal,85
3322,black metal|crust punk|heavy metal,89
3322,black metal,69
3322,black metal,65
3322,atmospheric black metal|pagan black metal,77
3322,,32
3322,,70
5484,,70
5216,thrash metal,0
5216,progressive metalcore,75
3368,heavy metal,90
5216,thrash metal,67
4260,progressive power metal,50
4260,doom metal|gothic metal,55
4260,death metal|progressive metal,60
4260,viking folk metal,50
4260,,65
4260,death metal,75
4260,,70
4260,gothic metal|doom metal,60
4260,black metal,70
4260,folk metal,60
434,heavy metal,100
5972,gothic doom metal|gothic metal,71
3846,,87
5216,thrash metal,100
5216,thrash metal,75
3818,deathgrind,94
3144,blackened thrash metal,100
1575,symphonic metal,70
2893,post-metal,91
5973,black metal,97
600,symphonic death metal|melodic death metal,70
5794,dark ambient|neofolk|post-industrial|experimental,79
5853,brutal death metal|symphonic metal,80
5540,drone doom metal|dark ambient,82
5974,death metal|thrash metal,40
5768,thrash metal,62
5216,thrash metal,40
5216,thrash metal,50
5216,death metal|thrash metal,65
5216,viking folk metal,70
5216,black metal|thrash metal,80
5425,heavy metal|progressive rock,90
5216,thrash metal,90
4260,brutal death metal,65
4260,death metal,80
5951,heavy metal,81
4978,psychedelic rock|hard rock,85
5644,heavy metal,20
5644,sludge metal,99
5216,thrash metal,93
3027,,80
5216,black metal,70
3027,death metal,75
3027,nu metal|alternative metal,90
3027,,90
3027,progressive death metal|technical death metal,95
3027,death metal,70
5216,black metal,80
3027,death metal,65
3027,thrash metal,70
5216,black metal,78
5216,gothic metal,95
3027,death metal,70
4611,hard rock,59
5603,heavy metal,79
2784,black metal,73
2893,symphonic power metal,55
5267,,84
3027,death metal|melodic black metal,90
3027,black metal|death metal,70
5794,death metal|black metal,81
5216,brutal death metal|technical death metal,72
5216,black metal,75
4535,death metal,5
5974,black metal,35
5975,death metal,100
5216,avantgarde black metal,58
5216,,70
5216,blackened thrash metal,63
2690,new wave of british heavy metal,100
5866,death metal,85
3372,heavy metal,90
5603,thrash metal,100
3904,,70
5267,heavy metal|hard rock,92
5908,death metal,90
5809,doom metal|heavy metal,95
5603,symphonic death metal|melodic death metal,54
1331,black metal,65
1331,death metal,80
3953,death metal,88
1331,death metal,58
5267,progressive metal,96
434,,95
1331,,54
5425,death metal,90
5216,black metal|death metal,78
5216,symphonic metal,72
5216,black metal|death metal,67
3027,death metal,75
1316,heavy metal,58
2988,blackened thrash metal,80
2988,heavy metal|progressive metal|thrash metal,40
5951,death metal,90
5768,black metal,87
5195,hard rock,95
5801,heavy metal,90
4673,heavy metal,25
5216,,75
5976,,89
5603,heavy metal,100
5603,heavy metal,100
5977,progressive rock,90
5216,black metal,77
2303,heavy metal|us power metal,82
5794,black metal,85
5978,gothenburg metal,90
5979,black metal|death metal,100
3953,melodic death metal,5
5711,melodic death metal,100
5475,alternative metal,58
4260,,65
4260,,80
4260,,65
5980,doom metal,72
2606,black metal,92
5667,melodic metalcore,76
5874,technical death metal,65
5886,symphonic metal,75
5486,heavy metal|speed metal,90
5191,extreme power metal,10
5794,black metal,76
5711,heavy metal|progressive metal|thrash metal,100
5967,heavy metal,100
1316,heavy metal,97
5981,death metal,95
3953,death metal,5
3953,doom metal|gothic metal,40
3953,death metal,91
3953,death metal,91
1331,black metal,79
1331,atmospheric sludge metal,48
5644,doom metal|heavy metal,90
3226,epic doom metal,95
1127,folk metal,65
1127,heavy metal,75
5982,progressive death metal,91
5216,black metal,82
5216,black metal,72
5475,thrash metal,24
5216,black metal,78
1898,power metal|heavy metal,87
5613,heavy metal,35
3953,death metal,81
2555,black metal,50
3372,blackened death metal,95
5634,modern gothenburg metal,89
1331,,65
5730,progressive metal,81
1331,black metal,54
1331,black metal,62
1331,death metal,47
5359,death metal|thrash metal,85
1331,black metal,24
1331,industrial metal|dance,55
5643,black metal|grindcore,100
1331,stoner metal|sludge metal,21
1331,black metal,36
1331,death metal,82
1331,funeral doom metal,70
1331,,57
3148,thrash metal,79
3148,thrash metal,94
3148,thrash metal,30
5216,death metal,82
5983,black metal,1
5216,black metal,88
5831,death metal,45
5216,hard rock,73
892,heavy metal,90
3372,death metal,90
5216,black metal,60
5702,thrash metal|power metal,80
